Index,Year,Location,Location Code,Sex,Age,Value
77912,2020,Mexico,484,Both,35,54908
77913,2020,Mexico,484,Both,40,46312
77914,2020,Mexico,484,Both,45,35795
77915,2020,Mexico,484,Both,50,31064
77916,2020,Mexico,484,Both,55,26428
77917,2020,Mexico,484,Both,60,20600
77918,2020,Mexico,484,Both,65,18492
77919,2020,Mexico,484,Both,70,12592
77920,2020,Mexico,484,Both,75,22947
77921,2020,Mexico,484,Male,0,80577
77922,2020,Mexico,484,Male,5,121876
77923,2020,Mexico,484,Male,10,109362
77924,2020,Mexico,484,Male,15,51954
77925,2020,Mexico,484,Male,20,36955
77926,2020,Mexico,484,Male,25,29893
77927,2020,Mexico,484,Male,30,28750
77928,2020,Mexico,484,Male,35,27995
77929,2020,Mexico,484,Male,40,24941
77930,2020,Mexico,484,Male,45,19626
77931,2020,Mexico,484,Male,50,16938
77932,2020,Mexico,484,Male,55,14330
77933,2020,Mexico,484,Male,60,10868
77934,2020,Mexico,484,Male,65,10061
77935,2020,Mexico,484,Male,70,6748
77936,2020,Mexico,484,Male,75,10635
77937,2020,Mexico,484,Female,0,78973
77938,2020,Mexico,484,Female,5,120142
77939,2020,Mexico,484,Female,10,108530
77940,2020,Mexico,484,Female,15,55467
77941,2020,Mexico,484,Female,20,41661
77942,2020,Mexico,484,Female,25,33996
77943,2020,Mexico,484,Female,30,30350
77944,2020,Mexico,484,Female,35,26913
77945,2020,Mexico,484,Female,40,21371
77946,2020,Mexico,484,Female,45,16169
77947,2020,Mexico,484,Female,50,14126
77948,2020,Mexico,484,Female,55,12098
77949,2020,Mexico,484,Female,60,9732
77950,2020,Mexico,484,Female,65,8431
77951,2020,Mexico,484,Female,70,5844
77952,2020,Mexico,484,Female,75,12312
77953,1990,Nicaragua,558,Both,0,4091
77954,1990,Nicaragua,558,Both,5,9928
77955,1990,Nicaragua,558,Both,10,4155
77956,1990,Nicaragua,558,Both,15,2577
77957,1990,Nicaragua,558,Both,20,2436
77958,1990,Nicaragua,558,Both,25,2687
77959,1990,Nicaragua,558,Both,30,2884
77960,1990,Nicaragua,558,Both,35,2807
77961,1990,Nicaragua,558,Both,40,2410
77962,1990,Nicaragua,558,Both,45,1864
77963,1990,Nicaragua,558,Both,50,1376
77964,1990,Nicaragua,558,Both,55,1059
77965,1990,Nicaragua,558,Both,60,840
77966,1990,Nicaragua,558,Both,65,629
77967,1990,Nicaragua,558,Both,70,737
77968,1990,Nicaragua,558,Both,75,941
77969,1990,Nicaragua,558,Male,0,2080
77970,1990,Nicaragua,558,Male,5,5033
77971,1990,Nicaragua,558,Male,10,2045
77972,1990,Nicaragua,558,Male,15,1193
77973,1990,Nicaragua,558,Male,20,1078
77974,1990,Nicaragua,558,Male,25,1207
77975,1990,Nicaragua,558,Male,30,1371
77976,1990,Nicaragua,558,Male,35,1454
77977,1990,Nicaragua,558,Male,40,1322
77978,1990,Nicaragua,558,Male,45,1047
77979,1990,Nicaragua,558,Male,50,778
77980,1990,Nicaragua,558,Male,55,597
77981,1990,Nicaragua,558,Male,60,469
77982,1990,Nicaragua,558,Male,65,339
77983,1990,Nicaragua,558,Male,70,378
77984,1990,Nicaragua,558,Male,75,469
77985,1990,Nicaragua,558,Female,0,2011
77986,1990,Nicaragua,558,Female,5,4895
77987,1990,Nicaragua,558,Female,10,2110
77988,1990,Nicaragua,558,Female,15,1384
77989,1990,Nicaragua,558,Female,20,1358
77990,1990,Nicaragua,558,Female,25,1480
77991,1990,Nicaragua,558,Female,30,1513
77992,1990,Nicaragua,558,Female,35,1353
77993,1990,Nicaragua,558,Female,40,1088
77994,1990,Nicaragua,558,Female,45,817
77995,1990,Nicaragua,558,Female,50,598
77996,1990,Nicaragua,558,Female,55,462
77997,1990,Nicaragua,558,Female,60,371
77998,1990,Nicaragua,558,Female,65,290
77999,1990,Nicaragua,558,Female,70,359
78000,1990,Nicaragua,558,Female,75,472
78001,1995,Nicaragua,558,Both,0,3156
78002,1995,Nicaragua,558,Both,5,7656
78003,1995,Nicaragua,558,Both,10,2917
78004,1995,Nicaragua,558,Both,15,1509
78005,1995,Nicaragua,558,Both,20,1236
78006,1995,Nicaragua,558,Both,25,1359
78007,1995,Nicaragua,558,Both,30,1511
78008,1995,Nicaragua,558,Both,35,1559
78009,1995,Nicaragua,558,Both,40,1431
78010,1995,Nicaragua,558,Both,45,1136
78011,1995,Nicaragua,558,Both,50,849
78012,1995,Nicaragua,558,Both,55,618
78013,1995,Nicaragua,558,Both,60,511
78014,1995,Nicaragua,558,Both,65,385
78015,1995,Nicaragua,558,Both,70,285
78016,1995,Nicaragua,558,Both,75,501
78017,1995,Nicaragua,558,Male,0,1571
78018,1995,Nicaragua,558,Male,5,3904
78019,1995,Nicaragua,558,Male,10,1490
78020,1995,Nicaragua,558,Male,15,725
78021,1995,Nicaragua,558,Male,20,519
78022,1995,Nicaragua,558,Male,25,574
78023,1995,Nicaragua,558,Male,30,682
78024,1995,Nicaragua,558,Male,35,768
78025,1995,Nicaragua,558,Male,40,773
78026,1995,Nicaragua,558,Male,45,645
78027,1995,Nicaragua,558,Male,50,477
78028,1995,Nicaragua,558,Male,55,338
78029,1995,Nicaragua,558,Male,60,297
78030,1995,Nicaragua,558,Male,65,206
78031,1995,Nicaragua,558,Male,70,153
78032,1995,Nicaragua,558,Male,75,242
78033,1995,Nicaragua,558,Female,0,1585
78034,1995,Nicaragua,558,Female,5,3752
78035,1995,Nicaragua,558,Female,10,1427
78036,1995,Nicaragua,558,Female,15,784
78037,1995,Nicaragua,558,Female,20,717
78038,1995,Nicaragua,558,Female,25,785
78039,1995,Nicaragua,558,Female,30,829
78040,1995,Nicaragua,558,Female,35,791
78041,1995,Nicaragua,558,Female,40,658
78042,1995,Nicaragua,558,Female,45,491
78043,1995,Nicaragua,558,Female,50,372
78044,1995,Nicaragua,558,Female,55,280
78045,1995,Nicaragua,558,Female,60,214
78046,1995,Nicaragua,558,Female,65,179
78047,1995,Nicaragua,558,Female,70,132
78048,1995,Nicaragua,558,Female,75,259
78049,2000,Nicaragua,558,Both,0,2052
78050,2000,Nicaragua,558,Both,5,3096
78051,2000,Nicaragua,558,Both,10,6852
78052,2000,Nicaragua,558,Both,15,3145
78053,2000,Nicaragua,558,Both,20,2448
78054,2000,Nicaragua,558,Both,25,2051
78055,2000,Nicaragua,558,Both,30,1886
78056,2000,Nicaragua,558,Both,35,1790
78057,2000,Nicaragua,558,Both,40,1630
78058,2000,Nicaragua,558,Both,45,1467
78059,2000,Nicaragua,558,Both,50,1073
78060,2000,Nicaragua,558,Both,55,926
78061,2000,Nicaragua,558,Both,60,610
78062,2000,Nicaragua,558,Both,65,496
78063,2000,Nicaragua,558,Both,70,397
78064,2000,Nicaragua,558,Both,75,470
78065,2000,Nicaragua,558,Male,0,1057
78066,2000,Nicaragua,558,Male,5,1602
78067,2000,Nicaragua,558,Male,10,3505
78068,2000,Nicaragua,558,Male,15,1517
78069,2000,Nicaragua,558,Male,20,1110
78070,2000,Nicaragua,558,Male,25,912
78071,2000,Nicaragua,558,Male,30,874
78072,2000,Nicaragua,558,Male,35,907
78073,2000,Nicaragua,558,Male,40,887
78074,2000,Nicaragua,558,Male,45,831
78075,2000,Nicaragua,558,Male,50,610
78076,2000,Nicaragua,558,Male,55,531
78077,2000,Nicaragua,558,Male,60,345
78078,2000,Nicaragua,558,Male,65,279
78079,2000,Nicaragua,558,Male,70,211
78080,2000,Nicaragua,558,Male,75,245
78081,2000,Nicaragua,558,Female,0,995
78082,2000,Nicaragua,558,Female,5,1494
78083,2000,Nicaragua,558,Female,10,3347
78084,2000,Nicaragua,558,Female,15,1628
78085,2000,Nicaragua,558,Female,20,1338
78086,2000,Nicaragua,558,Female,25,1139
78087,2000,Nicaragua,558,Female,30,1012
78088,2000,Nicaragua,558,Female,35,883
78089,2000,Nicaragua,558,Female,40,743
78090,2000,Nicaragua,558,Female,45,636
78091,2000,Nicaragua,558,Female,50,463
78092,2000,Nicaragua,558,Female,55,395
78093,2000,Nicaragua,558,Female,60,265
78094,2000,Nicaragua,558,Female,65,217
78095,2000,Nicaragua,558,Female,70,186
78096,2000,Nicaragua,558,Female,75,225
78097,2005,Nicaragua,558,Both,0,4012
78098,2005,Nicaragua,558,Both,5,4491
78099,2005,Nicaragua,558,Both,10,3739
78100,2005,Nicaragua,558,Both,15,6786
78101,2005,Nicaragua,558,Both,20,2632
78102,2005,Nicaragua,558,Both,25,1777
78103,2005,Nicaragua,558,Both,30,1698
78104,2005,Nicaragua,558,Both,35,1665
78105,2005,Nicaragua,558,Both,40,1660
78106,2005,Nicaragua,558,Both,45,1459
78107,2005,Nicaragua,558,Both,50,1364
78108,2005,Nicaragua,558,Both,55,1023
78109,2005,Nicaragua,558,Both,60,810
78110,2005,Nicaragua,558,Both,65,579
78111,2005,Nicaragua,558,Both,70,453
78112,2005,Nicaragua,558,Both,75,771
78113,2005,Nicaragua,558,Male,0,2093
78114,2005,Nicaragua,558,Male,5,2289
78115,2005,Nicaragua,558,Male,10,1880
78116,2005,Nicaragua,558,Male,15,3280
78117,2005,Nicaragua,558,Male,20,1225
78118,2005,Nicaragua,558,Male,25,874
78119,2005,Nicaragua,558,Male,30,853
78120,2005,Nicaragua,558,Male,35,822
78121,2005,Nicaragua,558,Male,40,869
78122,2005,Nicaragua,558,Male,45,803
78123,2005,Nicaragua,558,Male,50,784
78124,2005,Nicaragua,558,Male,55,564
78125,2005,Nicaragua,558,Male,60,441
78126,2005,Nicaragua,558,Male,65,342
78127,2005,Nicaragua,558,Male,70,255
78128,2005,Nicaragua,558,Male,75,400
78129,2005,Nicaragua,558,Female,0,1919
78130,2005,Nicaragua,558,Female,5,2202
78131,2005,Nicaragua,558,Female,10,1859
78132,2005,Nicaragua,558,Female,15,3506
78133,2005,Nicaragua,558,Female,20,1407
78134,2005,Nicaragua,558,Female,25,903
78135,2005,Nicaragua,558,Female,30,845
78136,2005,Nicaragua,558,Female,35,843
78137,2005,Nicaragua,558,Female,40,791
78138,2005,Nicaragua,558,Female,45,656
78139,2005,Nicaragua,558,Female,50,580
78140,2005,Nicaragua,558,Female,55,459
78141,2005,Nicaragua,558,Female,60,369
78142,2005,Nicaragua,558,Female,65,237
78143,2005,Nicaragua,558,Female,70,198
78144,2005,Nicaragua,558,Female,75,371
78145,2010,Nicaragua,558,Both,0,2241
78146,2010,Nicaragua,558,Both,5,2868
78147,2010,Nicaragua,558,Both,10,3953
78148,2010,Nicaragua,558,Both,15,4059
78149,2010,Nicaragua,558,Both,20,7162
78150,2010,Nicaragua,558,Both,25,3284
78151,2010,Nicaragua,558,Both,30,2362
78152,2010,Nicaragua,558,Both,35,2088
78153,2010,Nicaragua,558,Both,40,1842
78154,2010,Nicaragua,558,Both,45,1770
78155,2010,Nicaragua,558,Both,50,1481
78156,2010,Nicaragua,558,Both,55,1286
78157,2010,Nicaragua,558,Both,60,918
78158,2010,Nicaragua,558,Both,65,710
78159,2010,Nicaragua,558,Both,70,487
78160,2010,Nicaragua,558,Both,75,834
78161,2010,Nicaragua,558,Male,0,1167
78162,2010,Nicaragua,558,Male,5,1481
78163,2010,Nicaragua,558,Male,10,1992
78164,2010,Nicaragua,558,Male,15,1985
78165,2010,Nicaragua,558,Male,20,3476
78166,2010,Nicaragua,558,Male,25,1621
78167,2010,Nicaragua,558,Male,30,1180
78168,2010,Nicaragua,558,Male,35,1072
78169,2010,Nicaragua,558,Male,40,971
78170,2010,Nicaragua,558,Male,45,981
78171,2010,Nicaragua,558,Male,50,835
78172,2010,Nicaragua,558,Male,55,722
78173,2010,Nicaragua,558,Male,60,520
78174,2010,Nicaragua,558,Male,65,405
78175,2010,Nicaragua,558,Male,70,273
78176,2010,Nicaragua,558,Male,75,454
78177,2010,Nicaragua,558,Female,0,1074
78178,2010,Nicaragua,558,Female,5,1387
78179,2010,Nicaragua,558,Female,10,1961
78180,2010,Nicaragua,558,Female,15,2074
78181,2010,Nicaragua,558,Female,20,3686
78182,2010,Nicaragua,558,Female,25,1663
78183,2010,Nicaragua,558,Female,30,1182
78184,2010,Nicaragua,558,Female,35,1016
78185,2010,Nicaragua,558,Female,40,871
78186,2010,Nicaragua,558,Female,45,789
78187,2010,Nicaragua,558,Female,50,646
78188,2010,Nicaragua,558,Female,55,564
78189,2010,Nicaragua,558,Female,60,398
78190,2010,Nicaragua,558,Female,65,305
78191,2010,Nicaragua,558,Female,70,214
78192,2010,Nicaragua,558,Female,75,380
78193,2015,Nicaragua,558,Both,0,2313
78194,2015,Nicaragua,558,Both,5,2955
78195,2015,Nicaragua,558,Both,10,2640
78196,2015,Nicaragua,558,Both,15,3872
78197,2015,Nicaragua,558,Both,20,4458
78198,2015,Nicaragua,558,Both,25,7430
78199,2015,Nicaragua,558,Both,30,3672
78200,2015,Nicaragua,558,Both,35,2507
78201,2015,Nicaragua,558,Both,40,2146
78202,2015,Nicaragua,558,Both,45,1898
78203,2015,Nicaragua,558,Both,50,1687
78204,2015,Nicaragua,558,Both,55,1355
78205,2015,Nicaragua,558,Both,60,1138
78206,2015,Nicaragua,558,Both,65,780
78207,2015,Nicaragua,558,Both,70,570
78208,2015,Nicaragua,558,Both,75,840
78209,2015,Nicaragua,558,Male,0,1208
78210,2015,Nicaragua,558,Male,5,1531
78211,2015,Nicaragua,558,Male,10,1335
78212,2015,Nicaragua,558,Male,15,1900
78213,2015,Nicaragua,558,Male,20,2171
78214,2015,Nicaragua,558,Male,25,3668
78215,2015,Nicaragua,558,Male,30,1840
78216,2015,Nicaragua,558,Male,35,1290
78217,2015,Nicaragua,558,Male,40,1135
78218,2015,Nicaragua,558,Male,45,1055
78219,2015,Nicaragua,558,Male,50,953
78220,2015,Nicaragua,558,Male,55,763
78221,2015,Nicaragua,558,Male,60,647
78222,2015,Nicaragua,558,Male,65,447
78223,2015,Nicaragua,558,Male,70,321
78224,2015,Nicaragua,558,Male,75,459
78225,2015,Nicaragua,558,Female,0,1105
78226,2015,Nicaragua,558,Female,5,1424
78227,2015,Nicaragua,558,Female,10,1305
78228,2015,Nicaragua,558,Female,15,1972
78229,2015,Nicaragua,558,Female,20,2287
78230,2015,Nicaragua,558,Female,25,3762
78231,2015,Nicaragua,558,Female,30,1832
78232,2015,Nicaragua,558,Female,35,1217
78233,2015,Nicaragua,558,Female,40,1011
78234,2015,Nicaragua,558,Female,45,843
78235,2015,Nicaragua,558,Female,50,734
78236,2015,Nicaragua,558,Female,55,592
78237,2015,Nicaragua,558,Female,60,491
78238,2015,Nicaragua,558,Female,65,333
78239,2015,Nicaragua,558,Female,70,249
78240,2015,Nicaragua,558,Female,75,381
78241,2020,Nicaragua,558,Both,0,1695
78242,2020,Nicaragua,558,Both,5,2861
78243,2020,Nicaragua,558,Both,10,3232
78244,2020,Nicaragua,558,Both,15,2612
78245,2020,Nicaragua,558,Both,20,4084
78246,2020,Nicaragua,558,Both,25,4881
78247,2020,Nicaragua,558,Both,30,7323
78248,2020,Nicaragua,558,Both,35,3661
78249,2020,Nicaragua,558,Both,40,2517
78250,2020,Nicaragua,558,Both,45,2157
78251,2020,Nicaragua,558,Both,50,1815
78252,2020,Nicaragua,558,Both,55,1555
78253,2020,Nicaragua,558,Both,60,1222
78254,2020,Nicaragua,558,Both,65,983
78255,2020,Nicaragua,558,Both,70,643
78256,2020,Nicaragua,558,Both,75,926
78257,2020,Nicaragua,558,Male,0,887
78258,2020,Nicaragua,558,Male,5,1480
78259,2020,Nicaragua,558,Male,10,1628
78260,2020,Nicaragua,558,Male,15,1276
78261,2020,Nicaragua,558,Male,20,1979
78262,2020,Nicaragua,558,Male,25,2404
78263,2020,Nicaragua,558,Male,30,3622
78264,2020,Nicaragua,558,Male,35,1875
78265,2020,Nicaragua,558,Male,40,1326
78266,2020,Nicaragua,558,Male,45,1195
78267,2020,Nicaragua,558,Male,50,1023
78268,2020,Nicaragua,558,Male,55,873
78269,2020,Nicaragua,558,Male,60,691
78270,2020,Nicaragua,558,Male,65,560
78271,2020,Nicaragua,558,Male,70,360
78272,2020,Nicaragua,558,Male,75,504
78273,2020,Nicaragua,558,Female,0,808
78274,2020,Nicaragua,558,Female,5,1381
78275,2020,Nicaragua,558,Female,10,1604
78276,2020,Nicaragua,558,Female,15,1336
78277,2020,Nicaragua,558,Female,20,2105
78278,2020,Nicaragua,558,Female,25,2477
78279,2020,Nicaragua,558,Female,30,3701
78280,2020,Nicaragua,558,Female,35,1786
78281,2020,Nicaragua,558,Female,40,1191
78282,2020,Nicaragua,558,Female,45,962
78283,2020,Nicaragua,558,Female,50,792
78284,2020,Nicaragua,558,Female,55,682
78285,2020,Nicaragua,558,Female,60,531
78286,2020,Nicaragua,558,Female,65,423
78287,2020,Nicaragua,558,Female,70,283
78288,2020,Nicaragua,558,Female,75,422
78289,1990,Panama,591,Both,0,1452
78290,1990,Panama,591,Both,5,2588
78291,1990,Panama,591,Both,10,3288
78292,1990,Panama,591,Both,15,3843
78293,1990,Panama,591,Both,20,5602
78294,1990,Panama,591,Both,25,6985
78295,1990,Panama,591,Both,30,6735
78296,1990,Panama,591,Both,35,6257
78297,1990,Panama,591,Both,40,5334
78298,1990,Panama,591,Both,45,4156
78299,1990,Panama,591,Both,50,3336
78300,1990,Panama,591,Both,55,2710
78301,1990,Panama,591,Both,60,2602
78302,1990,Panama,591,Both,65,2389
78303,1990,Panama,591,Both,70,2144
78304,1990,Panama,591,Both,75,3323
78305,1990,Panama,591,Male,0,737
78306,1990,Panama,591,Male,5,1325
78307,1990,Panama,591,Male,10,1698
78308,1990,Panama,591,Male,15,1983
78309,1990,Panama,591,Male,20,2861
78310,1990,Panama,591,Male,25,3527
78311,1990,Panama,591,Male,30,3395
78312,1990,Panama,591,Male,35,3206
78313,1990,Panama,591,Male,40,2818
78314,1990,Panama,591,Male,45,2267
78315,1990,Panama,591,Male,50,1858
78316,1990,Panama,591,Male,55,1528
78317,1990,Panama,591,Male,60,1488
78318,1990,Panama,591,Male,65,1380
78319,1990,Panama,591,Male,70,1220
78320,1990,Panama,591,Male,75,1857
78321,1990,Panama,591,Female,0,715
78322,1990,Panama,591,Female,5,1263
78323,1990,Panama,591,Female,10,1590
78324,1990,Panama,591,Female,15,1860
78325,1990,Panama,591,Female,20,2741
78326,1990,Panama,591,Female,25,3458
78327,1990,Panama,591,Female,30,3340
78328,1990,Panama,591,Female,35,3051
78329,1990,Panama,591,Female,40,2516
78330,1990,Panama,591,Female,45,1889
78331,1990,Panama,591,Female,50,1478
78332,1990,Panama,591,Female,55,1182
78333,1990,Panama,591,Female,60,1114
78334,1990,Panama,591,Female,65,1009
78335,1990,Panama,591,Female,70,924
78336,1990,Panama,591,Female,75,1466
78337,1995,Panama,591,Both,0,1574
78338,1995,Panama,591,Both,5,2750
78339,1995,Panama,591,Both,10,3379
78340,1995,Panama,591,Both,15,4064
78341,1995,Panama,591,Both,20,5769
78342,1995,Panama,591,Both,25,7396
78343,1995,Panama,591,Both,30,7920
78344,1995,Panama,591,Both,35,7631
78345,1995,Panama,591,Both,40,6602
78346,1995,Panama,591,Both,45,5285
78347,1995,Panama,591,Both,50,4376
78348,1995,Panama,591,Both,55,3218
78349,1995,Panama,591,Both,60,2827
78350,1995,Panama,591,Both,65,2554
78351,1995,Panama,591,Both,70,2157
78352,1995,Panama,591,Both,75,3346
78353,1995,Panama,591,Male,0,800
78354,1995,Panama,591,Male,5,1404
78355,1995,Panama,591,Male,10,1728
78356,1995,Panama,591,Male,15,2059
78357,1995,Panama,591,Male,20,2883
78358,1995,Panama,591,Male,25,3676
78359,1995,Panama,591,Male,30,3955
78360,1995,Panama,591,Male,35,3854
78361,1995,Panama,591,Male,40,3392
78362,1995,Panama,591,Male,45,2784
78363,1995,Panama,591,Male,50,2365
78364,1995,Panama,591,Male,55,1773
78365,1995,Panama,591,Male,60,1586
78366,1995,Panama,591,Male,65,1448
78367,1995,Panama,591,Male,70,1203
78368,1995,Panama,591,Male,75,1830
78369,1995,Panama,591,Female,0,774
78370,1995,Panama,591,Female,5,1346
78371,1995,Panama,591,Female,10,1651
78372,1995,Panama,591,Female,15,2005
78373,1995,Panama,591,Female,20,2886
78374,1995,Panama,591,Female,25,3720
78375,1995,Panama,591,Female,30,3965
78376,1995,Panama,591,Female,35,3777
78377,1995,Panama,591,Female,40,3210
78378,1995,Panama,591,Female,45,2501
78379,1995,Panama,591,Female,50,2011
78380,1995,Panama,591,Female,55,1445
78381,1995,Panama,591,Female,60,1241
78382,1995,Panama,591,Female,65,1106
78383,1995,Panama,591,Female,70,954
78384,1995,Panama,591,Female,75,1516
78385,2000,Panama,591,Both,0,1802
78386,2000,Panama,591,Both,5,3098
78387,2000,Panama,591,Both,10,3705
78388,2000,Panama,591,Both,15,4563
78389,2000,Panama,591,Both,20,6336
78390,2000,Panama,591,Both,25,8312
78391,2000,Panama,591,Both,30,9605
78392,2000,Panama,591,Both,35,9475
78393,2000,Panama,591,Both,40,8270
78394,2000,Panama,591,Both,45,6729
78395,2000,Panama,591,Both,50,5671
78396,2000,Panama,591,Both,55,3928
78397,2000,Panama,591,Both,60,3241
78398,2000,Panama,591,Both,65,2751
78399,2000,Panama,591,Both,70,2322
78400,2000,Panama,591,Both,75,3602
78401,2000,Panama,591,Male,0,911
78402,2000,Panama,591,Male,5,1571
78403,2000,Panama,591,Male,10,1869
78404,2000,Panama,591,Male,15,2262
78405,2000,Panama,591,Male,20,3089
78406,2000,Panama,591,Male,25,4052
78407,2000,Panama,591,Male,30,4735
78408,2000,Panama,591,Male,35,4717
78409,2000,Panama,591,Male,40,4155
78410,2000,Panama,591,Male,45,3452
78411,2000,Panama,591,Male,50,2996
78412,2000,Panama,591,Male,55,2121
78413,2000,Panama,591,Male,60,1784
78414,2000,Panama,591,Male,65,1526
78415,2000,Panama,591,Male,70,1265
78416,2000,Panama,591,Male,75,1932
78417,2000,Panama,591,Female,0,891
78418,2000,Panama,591,Female,5,1527
78419,2000,Panama,591,Female,10,1836
78420,2000,Panama,591,Female,15,2301
78421,2000,Panama,591,Female,20,3247
78422,2000,Panama,591,Female,25,4260
78423,2000,Panama,591,Female,30,4870
78424,2000,Panama,591,Female,35,4758
78425,2000,Panama,591,Female,40,4115
78426,2000,Panama,591,Female,45,3277
78427,2000,Panama,591,Female,50,2675
78428,2000,Panama,591,Female,55,1807
78429,2000,Panama,591,Female,60,1457
78430,2000,Panama,591,Female,65,1225
78431,2000,Panama,591,Female,70,1057
78432,2000,Panama,591,Female,75,1670
78433,2005,Panama,591,Both,0,2137
78434,2005,Panama,591,Both,5,3582
78435,2005,Panama,591,Both,10,4467
78436,2005,Panama,591,Both,15,5639
78437,2005,Panama,591,Both,20,8434
78438,2005,Panama,591,Both,25,11334
78439,2005,Panama,591,Both,30,12292
78440,2005,Panama,591,Both,35,11994
78441,2005,Panama,591,Both,40,10906
78442,2005,Panama,591,Both,45,9415
78443,2005,Panama,591,Both,50,7708
78444,2005,Panama,591,Both,55,5822
78445,2005,Panama,591,Both,60,4841
78446,2005,Panama,591,Both,65,3850
78447,2005,Panama,591,Both,70,2763
78448,2005,Panama,591,Both,75,4277
78449,2005,Panama,591,Male,0,1090
78450,2005,Panama,591,Male,5,1819
78451,2005,Panama,591,Male,10,2242
78452,2005,Panama,591,Male,15,2782
78453,2005,Panama,591,Male,20,4106
78454,2005,Panama,591,Male,25,5529
78455,2005,Panama,591,Male,30,6071
78456,2005,Panama,591,Male,35,6038
78457,2005,Panama,591,Male,40,5550
78458,2005,Panama,591,Male,45,4836
78459,2005,Panama,591,Male,50,4003
78460,2005,Panama,591,Male,55,3063
78461,2005,Panama,591,Male,60,2611
78462,2005,Panama,591,Male,65,2113
78463,2005,Panama,591,Male,70,1498
78464,2005,Panama,591,Male,75,2281
78465,2005,Panama,591,Female,0,1047
78466,2005,Panama,591,Female,5,1763
78467,2005,Panama,591,Female,10,2225
78468,2005,Panama,591,Female,15,2857
78469,2005,Panama,591,Female,20,4328
78470,2005,Panama,591,Female,25,5805
78471,2005,Panama,591,Female,30,6221
78472,2005,Panama,591,Female,35,5956
78473,2005,Panama,591,Female,40,5356
78474,2005,Panama,591,Female,45,4579
78475,2005,Panama,591,Female,50,3705
78476,2005,Panama,591,Female,55,2759
78477,2005,Panama,591,Female,60,2230
78478,2005,Panama,591,Female,65,1737
78479,2005,Panama,591,Female,70,1265
78480,2005,Panama,591,Female,75,1996
78481,2010,Panama,591,Both,0,2893
78482,2010,Panama,591,Both,5,4759
78483,2010,Panama,591,Both,10,6115
78484,2010,Panama,591,Both,15,7852
78485,2010,Panama,591,Both,20,12306
78486,2010,Panama,591,Both,25,16768
78487,2010,Panama,591,Both,30,17485
78488,2010,Panama,591,Both,35,16966
78489,2010,Panama,591,Both,40,15826
78490,2010,Panama,591,Both,45,14133
78491,2010,Panama,591,Both,50,11383
78492,2010,Panama,591,Both,55,9010
78493,2010,Panama,591,Both,60,7520
78494,2010,Panama,591,Both,65,5222
78495,2010,Panama,591,Both,70,3749
78496,2010,Panama,591,Both,75,5801
78497,2010,Panama,591,Male,0,1502
78498,2010,Panama,591,Male,5,2451
78499,2010,Panama,591,Male,10,3099
78500,2010,Panama,591,Male,15,3915
78501,2010,Panama,591,Male,20,6073
78502,2010,Panama,591,Male,25,8302
78503,2010,Panama,591,Male,30,8793
78504,2010,Panama,591,Male,35,8714
78505,2010,Panama,591,Male,40,8224
78506,2010,Panama,591,Male,45,7359
78507,2010,Panama,591,Male,50,5933
78508,2010,Panama,591,Male,55,4735
78509,2010,Panama,591,Male,60,4060
78510,2010,Panama,591,Male,65,2880
78511,2010,Panama,591,Male,70,2046
78512,2010,Panama,591,Male,75,3117
78513,2010,Panama,591,Female,0,1391
78514,2010,Panama,591,Female,5,2308
78515,2010,Panama,591,Female,10,3016
78516,2010,Panama,591,Female,15,3937
78517,2010,Panama,591,Female,20,6233
78518,2010,Panama,591,Female,25,8466
78519,2010,Panama,591,Female,30,8692
78520,2010,Panama,591,Female,35,8252
78521,2010,Panama,591,Female,40,7602
78522,2010,Panama,591,Female,45,6774
78523,2010,Panama,591,Female,50,5450
78524,2010,Panama,591,Female,55,4275
78525,2010,Panama,591,Female,60,3460
78526,2010,Panama,591,Female,65,2342
78527,2010,Panama,591,Female,70,1703
78528,2010,Panama,591,Female,75,2684
78529,2015,Panama,591,Both,0,2960
78530,2015,Panama,591,Both,5,4195
78531,2015,Panama,591,Both,10,6138
78532,2015,Panama,591,Both,15,9721
78533,2015,Panama,591,Both,20,15062
78534,2015,Panama,591,Both,25,19607
78535,2015,Panama,591,Both,30,20727
78536,2015,Panama,591,Both,35,19034
78537,2015,Panama,591,Both,40,17919
78538,2015,Panama,591,Both,45,16775
78539,2015,Panama,591,Both,50,14249
78540,2015,Panama,591,Both,55,11144
78541,2015,Panama,591,Both,60,8649
78542,2015,Panama,591,Both,65,6974
78543,2015,Panama,591,Both,70,4628
78544,2015,Panama,591,Both,75,6928
78545,2015,Panama,591,Male,0,1530
78546,2015,Panama,591,Male,5,2152
78547,2015,Panama,591,Male,10,3100
78548,2015,Panama,591,Male,15,4843
78549,2015,Panama,591,Male,20,7454
78550,2015,Panama,591,Male,25,9733
78551,2015,Panama,591,Male,30,10405
78552,2015,Panama,591,Male,35,9701
78553,2015,Panama,591,Male,40,9233
78554,2015,Panama,591,Male,45,8696
78555,2015,Panama,591,Male,50,7425
78556,2015,Panama,591,Male,55,5859
78557,2015,Panama,591,Male,60,4661
78558,2015,Panama,591,Male,65,3832
78559,2015,Panama,591,Male,70,2513
78560,2015,Panama,591,Male,75,3704
78561,2015,Panama,591,Female,0,1430
78562,2015,Panama,591,Female,5,2043
78563,2015,Panama,591,Female,10,3038
78564,2015,Panama,591,Female,15,4878
78565,2015,Panama,591,Female,20,7608
